,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_delta2_0,mfcc_delta2_1,mfcc_delta2_2,mfcc_delta2_3,mfcc_delta2_4,mfcc_delta2_5,mfcc_delta2_6,mfcc_delta2_7,mfcc_delta2_8,mfcc_delta2_9,mfcc_delta2_10,mfcc_delta2_11,mfcc_delta2_12,mfcc_delta2_13,mfcc_delta2_14,mfcc_delta2_15,mfcc_delta2_16,mfcc_delta2_17,mfcc_delta2_18,mfcc_delta2_19,mfcc_delta2_20,mfcc_delta2_21,mfcc_delta2_22
42,-602.6044,97.886925,2.7623792,6.635572,-3.4407597,1.2165494,-2.2887392,-5.8154583,-2.9271374,-6.2119336,-1.7332865,-5.029902,-2.2158797,-5.928648,-2.868294,-5.190878,-3.428368,-0.74637663,-7.4205236,-3.5319154,-2.518607,-2.1092932,-3.215441,-0.054998156,-0.030509625,-0.0047201174,0.0084696235,0.013460523,0.0021150848,0.007814628,0.0117902905,0.0063604363,-0.0004301977,0.0033265254,0.0036636358,0.00789001,0.008068779,0.00408978,0.0102119,-0.00018110187,-0.0064926683,0.0059235212,0.0013375033,0.0012958801,0.00073632406,-0.0037588344
43,-515.0763,120.50315,-2.2583115,-3.906289,1.4453977,-1.5616997,-8.413809,-8.476863,-6.4723067,-5.9236474,-5.937209,-3.9900284,-2.5570621,-3.9270232,-4.6160126,-4.26632,-1.7212167,-0.7780487,-1.456746,-2.1428397,-2.461833,-2.5761273,-1.6689962,-0.07183049,-0.046740443,0.00073507166,-0.0013913556,0.01222457,0.006906186,0.010452323,0.01533525,0.0040829377,0.008314611,0.007868656,0.004590463,0.011430136,-0.0023457494,-0.001134779,0.0083221495,-3.92743e-05,-0.00043611552,-0.0027748793,0.006778519,0.0076840697,0.00017988976,0.007867914
44,-498.1269,110.79628,10.456643,-7.3211474,2.0158894,-0.8171465,-9.448451,-7.382014,-4.028885,-5.1198535,-4.0718656,-2.8900445,-4.3374343,-5.3923054,-4.687345,-3.4655116,-2.0588396,-2.2591913,-4.08844,-4.2058463,-2.9913425,-3.0607626,-3.4035463,-0.021447934,-0.022693908,-0.0056531844,-0.0055481163,-0.0033877536,0.020947183,0.017239908,-0.0025604425,-0.0040271627,-0.0017892132,0.002596098,-3.0679028e-05,-0.0011836606,0.010166039,0.009632787,0.0008749644,-0.0059210495,-0.009991439,-0.0047693737,0.00065197516,0.0050297533,0.007964043,0.004884779
45,-531.0702,120.479645,5.6529903,-8.472652,3.3918447,2.855709,-5.9083037,-7.5102205,-3.2031384,-4.1729703,-5.4856396,-4.1645727,-4.6860285,-6.0702124,-5.3436584,-3.84723,-2.876826,-3.008865,-2.8747923,-2.1065397,-2.8731427,-3.6791494,-3.172856,-0.03600549,-0.024722807,0.0027235807,-0.00055537705,-0.0039513763,-0.00046816887,0.007883505,0.010738316,0.003721886,0.0018198133,0.0056130514,0.0071824617,0.0040015588,0.0013011706,0.002638417,0.0040443437,0.003881927,0.000707065,-0.0019201086,-0.0012805217,-6.925678e-05,0.0014983363,0.0005856807
46,-540.09875,125.05536,-9.276571,4.1623683,1.1642673,2.1597803,-6.6268463,-8.598618,-0.6810555,-5.9594455,-2.264521,-1.898623,0.7255883,-4.3657084,-3.8733602,-3.8989742,-2.7573802,-2.4972584,-2.7757785,-2.7807782,-2.6126022,-1.4448138,-2.2103734,-0.008275951,-0.008881206,0.005514558,0.00352297,-0.0036824236,0.0021704885,0.012013357,0.004993505,-0.0029710494,0.00071120943,-0.0016766114,-0.002466002,-0.0033481254,0.002417128,-0.0017766944,0.00037221855,0.0033436648,0.0011253125,0.0019000468,-0.0006739589,-0.0009755979,-6.924974e-05,0.0034862205
47,-537.4606,111.21171,-4.8857384,1.360386,4.580668,1.9065025,-3.68299,-3.924962,0.17887099,-2.3837373,-2.593896,-0.9024942,-2.295255,-4.390234,-3.902126,-3.9476604,-3.9260597,-2.8508086,-2.3172467,-3.1468384,-3.7629662,-2.4737828,-1.9261786,-0.03209686,-0.028899752,0.0007203107,0.013757774,0.012939265,0.008241441,0.0017163494,0.0017635518,0.0007712361,-0.0003855288,0.0047362735,0.0027631673,0.00031754858,0.004749708,0.006660662,0.004356359,-0.0012522956,-0.00040910882,0.004527565,0.0014214258,-0.0022771102,-0.0035877656,-0.0028778408
48,-530.7195,123.02651,-0.27493808,-2.5748236,0.6003809,-3.098226,-9.702515,-6.6738515,-2.1112723,-6.009277,-4.9261985,-2.5553422,-3.585425,-5.436704,-4.143987,-2.5844393,-2.216951,-3.3763378,-4.5039372,-3.121753,-2.2026145,-2.454155,-2.8883886,-0.0383373,-0.023234475,0.008127246,0.012760556,0.007926493,0.0026000605,0.006855426,0.0012657378,-0.0016871854,-0.0026280766,0.0019108693,0.008381106,-0.0009898186,-0.006841826,-0.0008113762,0.0052832956,0.0013083271,-0.00093779515,0.0020753716,-0.00013333239,0.00019359331,-4.351027e-05,-0.002060102
49,-562.9526,110.2607,-3.3681657,4.3080797,-3.249835,0.30372745,-7.4973116,-9.129193,-0.42151612,-5.8901024,-3.5940964,-3.6657069,-4.8460326,-8.060585,-2.643518,-3.0231411,-2.0485198,-2.6039815,-4.3117533,-3.1854358,-1.8249191,-0.797895,-1.0712714,-0.030800097,-0.020672843,0.02115101,0.01312965,0.011527512,0.008760781,0.0056605223,0.0070007374,0.0054330197,0.00023886118,0.005417553,0.0055986904,0.0022054624,0.0059330743,-0.0036442233,-0.0001616573,0.0026779987,9.834874e-05,0.00085370993,0.0012201939,-0.00023468978,-0.004620936,0.003425757
50,-576.4165,115.557625,2.5481977,9.900554,1.2048229,0.0964337,-6.591072,-10.069929,-0.31515437,-5.6898937,-2.5426881,-3.116768,-2.1626189,-4.9240394,-1.0923402,-1.5033171,-2.2021685,-2.2871377,-4.573876,-2.2379146,-2.3132966,0.1168009,-1.9086757,-0.0147813605,-0.004423304,-0.0016759246,-0.0011700956,0.00029225988,-0.00038324128,8.419795e-05,0.00040691573,-0.0027018946,-0.0019231152,0.00075045537,0.002086484,0.0025476636,0.0025207761,0.0019036898,0.0026735154,0.0007244407,-0.00021096451,0.00092647417,0.0008423464,-0.0008982622,-0.0027482791,-0.0017980491
51,-560.493,121.738304,-5.3946776,-1.4409314,-5.869011,2.2969973,-5.0291686,-10.858851,-1.0989687,-3.347031,-2.569288,-3.1889508,-0.27351496,-7.9806066,-5.5804644,-3.4492395,-0.7583179,-0.23174417,-4.750952,-2.828871,-3.3597996,-0.64649963,-2.0326662,-0.0481685,-0.026586022,0.0052021747,0.0072613596,-0.0023329544,-0.009704722,-0.0008321991,0.0071420344,-0.0043635783,-0.006237169,-9.706603e-05,0.00010197211,0.0015603735,0.0029954922,0.006165368,0.0057098456,0.0011051873,-0.00060584774,0.004619199,-0.00065074,0.0018963577,0.0042411718,-0.0010695506
52,-535.10657,129.09775,4.380212,-9.671549,-8.130034,-4.144444,-10.533902,-9.835449,-1.1322329,-5.4643044,-7.510304,-2.6500556,-2.0255413,-6.5488667,-6.1830955,-3.844508,-3.0155277,-3.84127,-5.76262,-3.783555,-1.2196264,-1.457454,-1.5257782,-0.015599827,-0.016311876,-0.002579387,0.0023758854,0.00027258584,0.0016870983,0.003889848,0.0070991227,0.0044402285,0.0028277428,0.003327363,0.00019032598,0.0017631704,0.0045872424,0.0017385081,-0.00042822357,0.0009405815,0.0021007222,0.002297125,-0.000342787,-0.0016606484,0.0016986419,0.0021369634
53,-531.27,134.5577,3.6110094,-4.186441,-4.0097675,-0.66182166,-12.480445,-12.565278,-5.2550235,-10.877236,-8.77733,-2.6261148,-1.8219957,-6.8846917,-4.6653547,-2.9857368,-2.21226,-2.3020349,-4.4660745,-2.6463375,-1.1904111,-2.0429382,-2.4061363,-0.064094245,-0.01549852,0.028824706,-0.001237517,0.0048975893,0.003730961,0.010827995,0.0057243737,-0.0054670214,0.0055829026,-0.0010873693,-0.0011645206,0.0029085886,-0.0022100506,-0.006391867,-0.005691521,0.004495622,-0.001644617,-0.001587817,0.0035041445,-0.00022564002,0.007954952,0.0010262721
54,-519.57214,140.40889,-8.423588,1.2973322,0.37954634,-1.2497492,-16.471212,-14.781329,-0.8410003,-13.794305,-10.628784,-3.6825645,-2.6939037,-8.436358,-3.5915713,-1.384199,-4.437199,-5.465651,-5.810574,-2.0505095,0.23451796,-2.7689478,-2.7582395,0.011161784,-0.033931505,-0.006709418,0.0063360636,-0.009619145,0.0076904427,-4.6515812e-05,-0.0036566707,-0.008571349,0.008011745,0.0066681337,0.004612803,0.00094420754,0.0092970235,0.013581818,0.002502053,-0.0011129347,0.009515149,0.007079002,-0.0039345655,0.004881695,0.0063531846,-0.0034323586
55,-627.3227,135.67061,-17.054365,-9.38898,-4.725891,-2.8446727,-14.931893,-11.45206,-2.7535577,-1.9921262,-5.7584167,-6.9461107,-5.724302,-4.6496167,-5.5338955,-1.7313519,-4.7343717,-3.6177127,-0.92454755,-1.3422556,-4.207352,-1.0176041,-1.5760841,-0.020353902,-0.018724984,-0.010019643,-0.0054833195,-0.0063643106,-0.0036558865,0.0025790073,-0.003099483,-0.002681186,0.001743657,1.1696362e-05,0.001102184,0.00021762538,-0.0027840526,-0.008475801,-0.008038268,-0.000117338146,-0.0025742978,0.0013111369,0.0015663531,-0.0011612492,-0.001780134,-0.0019637812
56,-578.5115,120.34916,4.472088,-8.647907,4.0794563,1.039584,-8.583856,-5.4262624,-0.7255313,-4.097127,-3.9310095,-4.6405706,-4.7831006,-2.2484655,-2.3266106,-2.5038593,-3.1172593,-3.9304476,-1.5989081,-1.776843,-3.274325,-0.56059796,0.013895118,-0.0075712074,-0.0023389717,0.0007253126,-0.006565095,-0.0026606827,0.00093043165,-0.0029692892,-0.0014670709,0.0030474619,0.004671384,0.0023929924,-0.0015092576,-0.0017083153,-0.0016389692,-0.004091661,-0.0053254515,-0.0038690462,-0.00080740853,-0.0007979566,-0.0027875835,-0.0002471436,0.002647502,0.0020658171
57,-561.7297,135.70084,-21.100199,1.7704321,-6.883836,3.1584594,-11.928187,-6.272404,-7.8819394,-6.9041643,-5.2431607,-6.1908226,-7.136026,-2.9886775,-5.871895,-0.76296103,-4.2279134,-1.3290229,-2.5257907,-3.0059533,-3.1012197,-1.7331545,-2.9293957,-0.02231045,-0.004287128,-0.0018123756,-0.007948715,-0.0075300466,-0.0034198584,0.009032837,0.008441396,0.012902973,0.009619724,-0.00064876967,0.0056604785,0.0025198974,-0.003665562,-0.001999874,-0.0032562804,0.00052255776,-0.0007406952,-0.0012774302,-0.0040369914,-0.008106687,-0.0013346344,0.005042587
58,-544.61646,143.8532,-20.974474,1.5914212,-6.8531275,3.9324918,-14.915216,-8.054536,-7.733063,-10.51606,-7.9100666,-5.514955,-6.2680573,-3.051753,-6.1318297,-1.9508219,-2.2750952,0.29914418,-2.132743,-3.81867,-2.159326,-3.452931,-4.20356,-0.02182632,-0.010713802,-0.0006079093,-0.002607038,-0.0043447074,-0.00044191472,0.0053773792,9.1225076e-05,0.0015892101,0.005914352,0.0022031066,-7.1836774e-05,-0.0011311341,0.00010003491,0.0003208746,-0.0014405032,-0.0011170623,-0.002865176,-0.0012260017,0.00032714428,0.0014766857,0.0015103657,-0.0011972834
59,-548.3921,142.54243,-24.935492,3.083224,-1.6689051,5.094547,-13.926406,-8.263598,-7.3087287,-7.143906,-6.882063,-6.783631,-8.921892,-4.2655196,-6.0600414,-1.6980869,-4.2048006,-1.6794951,-0.8607773,-0.634428,-3.570598,-2.8688939,-3.9132187,-0.024991708,-0.0032206054,0.003602268,-0.009287103,-0.008551756,-0.004851006,0.0052588475,0.006472339,0.0015765572,0.002944709,0.0038303449,0.0039367387,-0.0009533481,-0.0014320443,0.00416,0.00322648,-0.0010830462,-0.0043578846,-0.0026054464,0.0023514694,0.002648476,0.00044149888,0.0012538093
60,-561.9162,141.54196,-12.394227,1.0282588,-7.2911105,1.7732608,-12.419398,-7.9204135,-6.9381824,-6.8183675,-4.190993,-5.6736975,-6.8012247,-3.8637004,-4.3523226,-1.5468326,-3.2627015,-0.76505053,-1.0883867,-2.3422449,-2.7877753,-3.79158,-3.1739094,-0.008494122,-0.00281542,0.006058324,0.0064991396,0.0023319148,0.0006114377,-0.0015544394,-0.0013167147,-0.002313549,-0.002794024,0.00042313072,0.0039260816,0.0022999528,-0.00070719933,0.00078508066,-5.2964853e-05,0.0007046994,0.00019995455,7.8799574e-05,0.0023437054,0.002903324,0.00019180952,-0.00010925014
61,-553.34576,146.686,-15.652085,1.0358431,-4.0802307,5.1941533,-15.730588,-11.78134,-7.3911386,-6.722261,-5.945662,-4.9839616,-6.7566724,-3.2012868,-4.3510537,1.1057948,-1.4269114,-1.0214244,-0.9213682,-2.0173078,-4.5059237,-3.941263,-3.6439664,-0.024026208,-0.018876122,-0.006605362,-0.003723801,-0.0020133823,0.004775243,0.009225249,0.001936876,-0.0047331373,0.0012263474,0.0028382768,0.0012636135,-0.002753135,-0.0061261975,-0.0021817486,0.0007473697,-0.0021324863,-0.003494201,-0.0034554952,-0.0008681894,-0.0006533569,-0.00011075464,0.0009460825
62,-558.09827,138.39317,-22.032795,2.0906248,-1.7347062,4.7213817,-13.063484,-9.707535,-9.407854,-8.94524,-7.715744,-5.377677,-4.932092,-2.7861643,-6.288328,-3.5520918,-6.630297,-3.414515,-1.4443482,-2.197523,-2.9306443,-0.77829796,-0.36789605,-0.01765291,-0.006172073,0.0024283642,0.006970409,0.012168528,0.0077259033,0.0033397528,-0.0001907231,0.0005758027,0.001013703,-0.002564873,0.0019392455,0.0036899734,-0.0025883233,-0.0028074943,-0.0011662389,-0.0011453963,-0.002363579,-0.00048472747,0.0016710252,0.0011476533,0.0034053284,0.00053021306
63,-567.0575,138.97038,-13.608401,2.7668533,-3.120761,6.6765285,-12.086284,-7.0757556,-9.097305,-9.694109,-6.8618135,-4.9854383,-5.412482,-2.1435034,-6.302447,-2.90947,-6.8965507,-3.0092912,-2.8374472,-2.3544302,-3.1159716,-1.5057826,-0.9764857,-0.019368872,-0.011935544,-0.0075816787,-0.0036328584,-0.0035524997,0.0029400685,0.002264784,0.010168026,0.006130424,0.00123944,0.0008664673,-0.00015093459,-0.0015173107,-0.0018298299,-0.00074013876,-7.476563e-05,-0.00024303558,0.00032610822,0.0015948643,0.00020863411,0.0032015855,0.0005293289,-0.0026492586
64,-563.06305,137.28781,-18.669708,5.3349247,-1.9609112,5.597528,-11.955553,-7.239607,-7.7695484,-7.793822,-6.880533,-5.2884007,-4.6316957,-1.2163004,-6.3411756,-3.9810004,-6.8012447,-3.6579735,-2.9518766,-2.9005857,-4.1406813,-1.2633988,-0.5831655,-0.010257123,-0.027524346,-0.020970223,-0.005828723,-0.008194452,-0.0021857275,0.003936479,0.0060376963,0.0013653224,0.001335241,0.002197072,-0.0008484175,0.004393473,0.0027298378,0.0034702646,-0.00021754984,0.0025406855,0.0016963044,-0.0018091887,-0.00017431869,0.0009253612,0.0022004112,0.0010503075
65,-530.93744,115.86968,3.7026925,-7.9635715,4.7964416,1.3024209,-8.247693,-8.614387,-7.1338654,-9.066121,-6.8023596,-5.1342907,-4.467755,-3.9023547,-3.7595005,-3.2028039,-4.447037,-4.1347213,-2.8020651,-3.2423954,-3.226787,-2.653174,-1.6886282,-0.018119821,-0.010625641,0.0038455047,0.007131056,0.0045451084,0.003259409,0.005211371,0.0010786647,-0.0014240562,-0.0050525963,-0.0025542206,0.0011054665,0.0056501282,0.0031764605,-0.0005134561,0.0033819764,0.0017523494,0.0013301201,-0.0011513247,0.00086694537,0.000601052,0.0003845475,0.0025050058
66,-555.05054,140.707,-17.147333,0.8798106,-7.3146296,1.3115844,-15.462126,-7.431825,-6.7096505,-9.256841,-8.4121895,-6.5413227,-4.6099563,-2.2603784,-5.87259,-3.0536833,-6.7622457,-4.1310277,-1.6170497,-1.9800918,-3.1915278,-0.22992295,0.5880782,-0.02278732,0.0024455353,-0.0021137265,-0.0029872928,0.0031868839,0.0009283565,0.0031115732,0.001150541,0.002304363,0.0010048414,0.00011580177,-0.0005423703,-1.6620095e-06,-0.000847558,0.002683666,0.0030768183,0.0018712535,-0.0015106766,-0.0020824187,-0.00084520824,0.0017797122,0.00084301963,0.0013898524
67,-537.30975,144.00912,-31.824265,-0.21357718,-6.325779,0.26902908,-12.470253,-7.935965,-7.6791797,-6.8363185,-7.380001,-9.275794,-7.3492727,-3.463664,-6.1135125,-2.2437122,-4.240275,-2.0058773,1.5393136,0.11447592,-4.3055744,-3.8061473,-2.6898644,-0.009333258,-0.00592039,-0.0028025785,-0.00029170554,0.0015721602,0.002481474,0.0039592613,-0.00014342366,-0.001949781,-0.001127477,-0.00092952047,-0.0017708776,-4.72371e-05,-4.992087e-05,5.7906578e-05,-0.0005923066,0.00068647705,0.002316518,0.0014587679,0.0005378992,0.0020695485,0.0014501205,0.00010823426
68,-552.25085,137.83415,-16.594591,3.6132934,-7.7997313,5.2823057,-15.993578,-9.575475,-7.024895,-8.701062,-8.01881,-8.935675,-7.0664115,-3.7146149,-6.366922,-2.94938,-5.562292,-5.011379,-2.2350972,-1.2602005,-3.425939,-0.83094496,1.0644617,-0.03559925,0.0033166124,-0.0011306935,-0.0055350014,0.0065783397,-0.0039622225,0.014836346,0.0025888362,0.0017430623,0.0070846123,-0.00059155526,0.0020825793,0.005662088,-0.0005833604,-1.4872919e-05,0.0004548642,0.0016811675,-0.008770927,-0.003736402,-0.00068571995,-0.0023423973,0.001991497,-0.0036643879
69,-576.2867,130.61398,-9.043133,2.695085,-1.8543268,2.9731288,-9.179506,-9.659063,-8.581906,-11.54733,-5.7300925,-6.047333,-3.4371011,-2.8868613,-5.75407,-4.0845246,-4.313459,-2.630006,-1.4860173,-2.7002466,-1.4249383,-2.4863236,-0.18168414,-0.044581305,-0.029216189,-0.0011695026,0.0021839354,0.0012789989,-5.6154582e-05,0.008060607,0.009167779,0.01006448,0.0064103547,0.005178723,0.001340697,-2.6776743e-05,0.0023226668,-0.0011117797,0.0016549905,0.008202247,0.003336572,-0.0026247932,-0.001785952,0.00030108198,0.001486034,-0.0001056858
70,-563.02277,135.24284,-15.260541,6.996362,-3.1489468,5.1628375,-15.256394,-10.360035,-10.579384,-11.286151,-9.071046,-5.9008317,-6.496194,-3.636184,-7.434789,-2.8240547,-5.114031,-2.460055,-2.1918402,-2.214624,-2.7510235,-0.90715164,-0.53061366,-0.014806115,0.00775225,0.0062421965,-0.0155415125,0.0042120153,-0.0038408767,0.0039687743,-0.002675433,-0.005017085,0.0028835991,0.0038834547,0.002283178,0.006709222,0.00070585083,0.005467958,0.00054167624,-0.006006378,0.0043502925,0.0026085249,-0.0024545079,0.0015619912,-0.001035997,-0.00038202325
71,-565.2321,141.78314,-8.702624,8.722633,-2.2786531,6.0590334,-14.702784,-11.674491,-9.611058,-11.250533,-8.185259,-3.9555984,-7.1323647,-3.4968824,-6.168776,-3.3833115,-5.869255,-2.6676583,-1.5394799,-1.9060901,-4.188137,-0.63125515,-0.29313886,-0.009447401,-0.0011055799,0.0047588446,0.004885487,0.005227653,0.00083894824,0.0017126441,0.00500759,0.003908871,0.0100327805,0.0060944525,0.0032150047,-0.0003504242,-0.00082569884,0.0050876522,-0.0012826944,0.00061041134,0.0011481337,-0.00030639526,0.0020275845,0.006759712,0.0020888397,0.0012100356
72,-549.9837,143.59737,-13.598436,-1.5090272,-2.205013,2.2118735,-13.91117,-12.2536955,-8.360282,-10.73598,-5.1414886,-7.276262,-5.404262,-3.6401272,-5.8890357,-4.193262,-5.266047,-3.798336,-1.2248334,-3.4956527,-2.208895,-2.0527334,0.12051961,-0.02179709,-0.009916322,0.0033511778,-0.0030431545,-0.004826742,-0.0017706057,0.007332954,0.0035848755,-0.00015754193,0.0023610278,0.00045158734,-8.845548e-05,0.0015741272,0.0022969686,0.00083814125,-0.0007980821,0.0005273864,0.0011004378,0.0023590804,0.0028662023,-0.0022611874,-0.0016702558,0.0011248947
73,-563.44885,137.14774,-20.48765,-0.58445007,-5.0259857,5.454611,-9.964706,-5.3301296,-9.996878,-9.173904,-5.1832237,-5.7493696,-6.526716,-2.5703595,-7.699188,-3.1704087,-4.5930243,-2.1882355,-4.4448657,-2.3150027,-1.9459388,-0.97825104,-1.8879646,-0.008873093,-0.00094105594,0.0034378737,0.007598799,0.0024108456,-0.0007105108,-0.00036068697,-0.003813229,-0.0018913603,0.0026975893,-0.00048024525,-0.0014582796,-0.0049680774,-0.0024081268,0.00011701393,0.00038107362,0.0043184245,-0.00094955706,-0.0035596935,0.00039793167,-0.0023029845,-0.0010314924,-0.00033290611
74,-551.3072,124.927895,-8.172244,-6.2227707,2.5520618,0.009111121,-8.970146,-8.548939,-5.9688573,-8.290589,-5.9875727,-7.754585,-5.5673966,-1.9533348,-3.433519,-4.1284914,-4.324548,-2.2316668,-1.9486933,-3.411396,-2.4571161,-2.3087268,-0.7428359,-0.083701015,-0.00762489,0.022991361,-0.010789964,0.0031594478,0.0015432753,0.0062044584,0.012370553,0.009998038,0.0021355436,0.0021246492,0.011521724,0.0038330671,-0.004117003,-0.0041115787,-0.0042509143,0.0035231896,-0.0011089507,-0.00013425534,-0.0047145714,-0.0032475179,-0.004434776,-0.0034746826
75,-539.08905,145.33165,-3.6309485,-4.535827,-0.9578266,-0.4444275,-13.184166,-11.964359,-6.2469344,-10.987964,-7.980014,-7.6807137,-4.836838,-2.5567303,-3.37981,-2.981306,-6.0525293,-2.4051416,0.43192354,-3.3932004,-3.2826817,-2.3525295,-1.2902262,-0.025250316,-0.015936812,0.00012910449,-0.0029238288,-0.00043887703,0.0030698006,0.00078411744,-0.003991865,-0.0023387326,-0.0013898388,0.0015821444,0.0039041294,-0.0019170686,-0.0028461642,-0.000707876,-0.0022377009,-0.0010434794,0.000109212306,-0.0049468717,-0.0033568633,0.0011158523,-0.0032315857,-0.00040177864
76,-546.16565,151.31892,-16.721756,-1.5748093,-6.4740825,1.931972,-16.476072,-8.7297,-8.173166,-11.37699,-7.48127,-6.210326,-5.604451,-2.5581522,-4.8286505,-1.5249839,-5.2742615,-1.2996843,0.151606,-3.2317395,-2.7633312,-1.2544171,-1.7193701,-0.03594439,-0.021432946,-0.0040109106,0.004677158,0.006769913,0.0048713717,0.0030482612,-0.001799981,0.0005777461,-0.004262681,-0.0010735207,0.0015272613,-0.006244063,-0.00057079736,0.002577067,-0.0030617337,-0.0009856093,-0.00059059134,-0.0008721459,0.0026288177,0.0053930026,0.0015662591,-0.0038307377
77,-549.3185,149.08347,-13.222695,-0.30071816,-8.77795,1.5654987,-15.564172,-9.39198,-8.333914,-9.744915,-6.0953712,-6.811512,-6.2505827,-3.4832413,-4.483913,-2.4608436,-6.6388836,-1.7062999,0.89432025,-1.667206,-2.622607,-2.1287699,-1.2020788,-0.011433415,0.013026642,0.0100671435,-0.0032784557,0.0040687346,-0.0042374707,-0.0011302348,0.00083194167,0.0049178773,0.0032721153,-0.0015850002,-0.00082041696,-0.00020498078,0.00015242347,8.89383e-05,0.0021599138,-0.0018138153,-0.004018364,-0.0008480279,0.0012747741,5.775012e-05,-0.0021613478,-0.0016324207
78,-533.8434,145.66002,-36.507584,-3.3542356,-7.1811166,-0.29496738,-12.135579,-6.620514,-6.53871,-5.9439626,-6.7096863,-9.813786,-7.218304,-2.806674,-5.9482975,-0.32379046,-2.273352,-0.5417608,2.6722052,0.0697648,-6.1492124,-5.472722,-3.788022,-0.007177247,-0.0044054585,0.0013774633,0.0005990469,-0.002980719,-0.0012197711,-0.0030851588,0.0012433913,0.0027654525,0.0007055874,-0.0023204263,-0.00060273154,0.0020819176,0.00066072255,0.0012813344,0.0008253638,0.0015066059,-0.00042161738,-0.0016031116,2.7936383e-05,-0.001509842,0.0017433289,0.0010611302
79,-548.58527,145.91751,-13.4761505,3.6434042,-9.036311,2.0666337,-11.994201,-5.0834517,-5.7560205,-6.6837673,-4.650448,-6.3195276,-5.161684,-1.5133147,-3.9231055,-1.869751,-5.5375137,-2.426957,-1.6765162,-3.19206,-2.061266,-0.049903426,0.7138931,-0.020035982,-0.012757067,-0.0057404917,-0.0022341397,0.0022406094,0.001312661,0.0033645811,0.0009083691,-0.0020484538,0.0019155925,0.00036469943,-0.0019186814,-0.0006475913,-0.0024230415,-0.0024270557,-0.00045430713,0.00018371429,0.00088048936,-1.609666e-05,0.000752534,-0.0008521298,-0.0020291393,0.0015040884
80,-565.37823,140.9934,-9.961101,5.0741787,-8.852785,0.74286646,-13.065075,-5.710312,-6.0282235,-8.188048,-8.805461,-7.4310026,-6.7682333,-2.6069953,-4.2085,-2.1608403,-6.480046,-2.4093976,-3.6668682,-3.7565403,-4.1571474,-1.2244114,-0.98523384,-0.032245502,-0.0023205185,0.0101291975,-6.7745386e-05,-0.00079944136,-0.0003487557,0.007812328,-0.0028701369,-0.0044547035,-0.0003782768,-0.0008858743,0.0005577304,0.004530433,0.00091076334,-0.0026468528,-0.001685464,-5.1063926e-06,-0.0026265625,-0.0028502245,-0.0004440061,-9.692766e-05,0.001097134,0.0013176838
81,-573.48706,140.75748,-7.4307714,0.06362467,-10.415941,0.38147476,-13.835217,-5.200019,-4.814005,-6.781728,-6.9295707,-6.5379057,-6.1899624,-2.2508104,-4.6431217,-2.2258162,-6.7938924,-2.2634327,-4.016379,-4.362983,-4.1122437,-1.028175,0.1904786,-0.018798327,-0.0038399235,-0.0068336725,-0.007235844,-0.006875683,-0.0012060974,-0.00232952,0.0014412199,-0.0002817417,0.0011770651,0.00097244827,-0.0006865777,0.0012501877,-0.00088302715,-0.0069379914,-0.0049287733,-0.0011611268,0.0019358745,0.003322457,-0.00017867777,0.0021520667,0.0004922952,0.0028825612
